                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.92033,                 1.0902,                 1.2158,                0.88355,                0.68426,                0.85851,                0.56119,                 1.2595,                 1.7687,                 1.4406,             0.00066611,             0.00066611,             0.00066611
                      2,                0.93198,                0.97298,                 1.2188,                0.80172,                0.76882,                0.82405,                0.53708,                 1.2732,                 1.3984,                 1.4392,             0.00067305,             0.00067305,             0.00067305
